timestamp,cpu_mean,cpu_std,cpu_min,cpu_max,cpu_trend,cpu_growth_rate,memory_mean,memory_std,memory_trend,memory_growth_rate,heap_trend,heap_growth_rate,stack_trend,stack_growth_rate,latency_mean,latency_max,latency_trend,latency_growth_rate,task_delay_trend,deadline_miss_rate,deadline_trend,queue_trend,queue_growth_rate,cpu_health_score,memory_health_score,stack_health_score,task_health_score,timing_health_score,ai_health_score,resource_health_score,overall_health_score,health_state,cpu_overload_flag,memory_leak_flag,heap_exhaustion_flag,stack_risk_flag,deadline_miss_flag,task_starvation_flag,ai_latency_flag,queue_overflow_flag,fault_type,fault_severity,fault_count,degradation_index,degradation_rate,health_change_rate
26.527,9.142,0.089,8.9,9.2,STABLE,0.1439,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0263,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00032,0.005
27.522,9.143,0.088,8.9,9.2,STABLE,0.1395,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.3871,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00031,0.0056
27.522,9.144,0.088,8.9,9.2,STABLE,0.1357,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.6344,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00031,0.006
27.522,9.145,0.087,8.9,9.2,STABLE,0.1324,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0282,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00029,0.0043
28.522,9.146,0.087,8.9,9.2,STABLE,0.1285,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.3453,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00028,0.0048
28.522,9.147,0.086,8.9,9.2,STABLE,0.1251,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.5704,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00028,0.0052
28.522,9.148,0.086,8.9,9.2,STABLE,0.1221,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0292,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,91.88,100.0,100.0,100.0,35.0,54.37,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4322,-0.00027,0.0045
29.527,9.148,0.085,8.9,9.2,STABLE,0.1186,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.3099,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00026,0.005
29.527,9.149,0.085,8.9,9.2,STABLE,0.1156,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.5158,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00026,0.0052
29.527,9.15,0.085,8.9,9.2,STABLE,0.1129,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0296,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00024,0.0038
30.522,9.152,0.086,8.9,9.3,STABLE,0.1143,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.2794,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00024,0.0043
30.522,9.154,0.087,8.9,9.3,STABLE,0.1155,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.4682,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00024,0.0046
30.522,9.157,0.088,8.9,9.3,STABLE,0.1165,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,0.0296,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00022,0.0033
31.522,9.159,0.089,8.9,9.3,STABLE,0.1171,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.2533,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00022,0.0037
31.522,9.161,0.09,8.9,9.3,STABLE,0.1177,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.4272,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00022,0.004
31.522,9.162,0.091,8.9,9.3,STABLE,0.1182,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,0.0293,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,100.0,100.0,100.0,35.0,54.36,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4323,-0.00021,0.0035
32.527,9.163,0.091,8.9,9.3,STABLE,0.1145,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.2307,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00021,0.0038
32.527,9.164,0.09,8.9,9.3,STABLE,0.1112,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.3914,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.0002,0.0041
32.527,9.164,0.09,8.9,9.3,STABLE,0.1083,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,0.0288,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.69,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00019,0.003
33.522,9.166,0.09,8.9,9.3,STABLE,0.1085,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.2108,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00019,0.0034
33.522,9.168,0.091,8.9,9.3,STABLE,0.1087,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.3596,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00019,0.0036
33.522,9.169,0.092,8.9,9.3,STABLE,0.1089,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,0.0281,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00018,0.0026
34.522,9.171,0.092,8.9,9.3,STABLE,0.1087,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.1934,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00018,0.0029
34.522,9.172,0.093,8.9,9.3,STABLE,0.1086,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.3317,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00017,0.0032
34.522,9.174,0.093,8.9,9.3,STABLE,0.1085,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,0.0274,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,100.0,100.0,100.0,35.0,54.36,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4323,-0.00017,0.0028
35.527,9.176,0.094,8.9,9.3,STABLE,0.1081,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,-0.1782,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00017,0.0031
35.527,9.177,0.094,8.9,9.3,STABLE,0.1077,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.307,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00016,0.0033
35.527,9.179,0.095,8.9,9.3,STABLE,0.1073,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,0.0266,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00015,0.0024
36.522,9.18,0.095,8.9,9.3,STABLE,0.1067,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1645,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00015,0.0027
36.522,9.181,0.095,8.9,9.3,STABLE,0.1062,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.2848,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00015,0.0029
36.522,9.183,0.095,8.9,9.3,STABLE,0.1057,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0258,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00014,0.0021
37.522,9.184,0.096,8.9,9.3,STABLE,0.1049,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1524,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00014,0.0024
37.522,9.185,0.096,8.9,9.3,STABLE,0.1043,34.3,0.0,STABLE,0.0,STABLE,0.0,IMPROVING,-0.265,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00014,0.0026
37.522,9.187,0.096,8.9,9.3,STABLE,0.1036,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.025,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,100.0,100.0,100.0,35.0,54.36,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4323,-0.00014,0.0022
38.528,9.188,0.096,8.9,9.3,STABLE,0.1028,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,-0.1417,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00014,0.0025
38.528,9.189,0.097,8.9,9.3,STABLE,0.102,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.2473,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00013,0.0027
38.528,9.19,0.097,8.9,9.3,STABLE,0.1013,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0241,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,95.2,100.0,100.0,35.0,54.13,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.434,-0.00013,0.0019
39.522,9.191,0.097,8.9,9.3,STABLE,0.1005,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1319,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00013,0.0021
39.522,9.193,0.097,8.9,9.3,STABLE,0.0996,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.2311,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00013,0.0023
39.522,9.194,0.097,8.9,9.3,STABLE,0.0989,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0233,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,95.2,100.0,100.0,35.0,54.13,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.434,-0.00012,0.0016
40.522,9.195,0.097,8.9,9.3,STABLE,0.0979,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1231,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00012,0.0018
40.522,9.196,0.097,8.9,9.3,STABLE,0.0971,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.2165,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00012,0.002
40.522,9.197,0.097,8.9,9.3,STABLE,0.0963,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0225,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,100.0,100.0,100.0,35.0,54.36,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4323,-0.00011,0.0017
41.527,9.198,0.097,8.9,9.3,STABLE,0.0954,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1153,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00011,0.002
41.527,9.199,0.097,8.9,9.3,STABLE,0.0945,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.2033,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00011,0.0021
41.527,9.2,0.097,8.9,9.3,STABLE,0.0937,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0217,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.00011,0.0015
42.522,9.201,0.098,8.9,9.3,STABLE,0.0927,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.108,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.00011,0.0017
42.522,9.202,0.098,8.9,9.3,STABLE,0.0918,34.3,0.0,STABLE,-0.0,STABLE,-0.0,IMPROVING,-0.1912,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.00011,0.0019
42.522,9.203,0.098,8.9,9.3,STABLE,0.091,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0209,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-0.0001,0.0014
43.522,9.204,0.098,8.9,9.3,STABLE,0.0901,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1015,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.0001,0.0016
43.522,9.205,0.098,8.9,9.3,STABLE,0.0892,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1802,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.0001,0.0017
43.522,9.206,0.097,8.9,9.3,STABLE,0.0884,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0202,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,100.0,100.0,100.0,35.0,54.36,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4323,-0.0001,0.0015
44.527,9.206,0.097,8.9,9.3,STABLE,0.0874,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.0956,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-0.0001,0.0017
44.527,9.207,0.097,8.9,9.3,STABLE,0.0865,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,-0.1702,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-0.0001,0.0018
44.527,9.208,0.097,8.9,9.3,STABLE,0.0857,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0195,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-9e-05,0.0013
45.522,9.209,0.097,8.9,9.3,STABLE,0.0848,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.0901,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-9e-05,0.0015
45.522,9.21,0.097,8.9,9.3,STABLE,0.084,34.3,0.0,STABLE,0.0,STABLE,0.0,STABLE,-0.1608,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-9e-05,0.0016
45.522,9.211,0.097,8.9,9.3,STABLE,0.0832,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0188,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-9e-05,0.0012
46.522,9.211,0.097,8.9,9.3,STABLE,0.0823,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.0851,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-9e-05,0.0013
46.522,9.212,0.097,8.9,9.3,STABLE,0.0814,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1523,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-8e-05,0.0015
46.522,9.213,0.097,8.9,9.3,STABLE,0.0806,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0182,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,100.0,100.0,100.0,35.0,54.36,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4323,-8e-05,0.0013
47.527,9.214,0.097,8.9,9.3,STABLE,0.0798,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.0805,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-8e-05,0.0014
47.527,9.214,0.097,8.9,9.3,STABLE,0.0789,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1445,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-8e-05,0.0016
47.527,9.215,0.097,8.9,9.3,STABLE,0.0782,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0175,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-8e-05,0.0011
48.522,9.216,0.097,8.9,9.3,STABLE,0.0773,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.0763,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,99.11,100.0,100.0,100.0,35.0,54.62,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4304,-8e-05,0.0013
48.522,9.216,0.097,8.9,9.3,STABLE,0.0765,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,-0.1371,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,98.29,100.0,100.0,100.0,35.0,54.59,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4306,-8e-05,0.0014
48.522,9.217,0.096,8.9,9.3,STABLE,0.0758,34.3,0.0,STABLE,-0.0,STABLE,-0.0,STABLE,0.0169,1.0,1.0,STABLE,0.0,STABLE,0.0,STABLE,STABLE,0.0,98.67,95.43,91.88,96.0,100.0,100.0,35.0,54.17,DEGRADING,False,False,False,False,False,False,False,True,QUEUE_CONGESTION,MEDIUM,1,0.4337,-7e-05,0.001
